user_id,subject,elites,nvresponses,campaigner violence,repressive violence,rating,endyear,method,method_id,theme,classification,country
1066,algerian citizens nonviolently intervene to prevent civil war 1962,yes,no,no,no,8.0,1962,033 fraternization,33,peace,third-party nonviolent intervention,algeria
1066,algerian citizens nonviolently intervene to prevent civil war 1962,yes,no,no,no,8.0,1962,171 nonviolent interjection,171,peace,third-party nonviolent intervention,algeria
1067,activists campaign for relief following gulf oil spill united states 2010,yes,no,no,no,3.5,2010,006 group or mass petitions,6,economic justice,change,united states
1067,activists campaign for relief following gulf oil spill united states 2010,yes,no,no,no,3.5,2010,006 group or mass petitions,6,environment,change,united states
1067,activists campaign for relief following gulf oil spill united states 2010,yes,no,no,no,3.5,2010,006 group or mass petitions,6,human rights,change,united states
1067,activists campaign for relief following gulf oil spill united states 2010,yes,no,no,no,3.5,2010,008 banners posters and displayed communications,8,economic justice,change,united states
1067,activists campaign for relief following gulf oil spill united states 2010,yes,no,no,no,3.5,2010,008 banners posters and displayed communications,8,environment,change,united states
1067,activists campaign for relief following gulf oil spill united states 2010,yes,no,no,no,3.5,2010,008 banners posters and displayed communications,8,human rights,change,united states
1067,activists campaign for relief following gulf oil spill united states 2010,yes,no,no,no,3.5,2010,047 assemblies of protest or support,47,economic justice,change,united states
1067,activists campaign for relief following gulf oil spill united states 2010,yes,no,no,no,3.5,2010,047 assemblies of protest or support,47,environment,change,united states
1067,activists campaign for relief following gulf oil spill united states 2010,yes,no,no,no,3.5,2010,047 assemblies of protest or support,47,human rights,change,united states
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,001 public speeches,1,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,003 declarations by organizations and institutions,3,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,006 group or mass petitions,6,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,007 slogans caricatures and symbols,7,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,008 banners posters and displayed communications,8,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,009 leaflets pamphlets and books,9,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,015 group lobbying,15,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,018 displays of flags and symbolic colors,18,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,019 wearing of symbols,19,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,037 singing,37,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,047 assemblies of protest or support,47,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,097 protest strike,97,environment,change,australia
1068,australians campaign against nuclear power and uranium mining 19741988,yes,no,no,no,7.0,1988,038 marches,38,environment,change,australia
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,001 public speeches,1,economic justice,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,001 public speeches,1,human rights,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,015 group lobbying,15,economic justice,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,015 group lobbying,15,human rights,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,018 displays of flags and symbolic colors,18,economic justice,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,018 displays of flags and symbolic colors,18,human rights,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,047 assemblies of protest or support,47,economic justice,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,047 assemblies of protest or support,47,human rights,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,104 professional strike,104,economic justice,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,104 professional strike,104,human rights,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,economic justice,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,human rights,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,038 marches,38,economic justice,defense,el salvador
1069,salvadoran health professionals prevent privatization of health care 20022003,no,no,no,yes,10.0,2003,038 marches,38,human rights,defense,el salvador
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,005 declarations of indictment and intention,5,democracy,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,005 declarations of indictment and intention,5,national-ethnic identity,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,006 group or mass petitions,6,democracy,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,006 group or mass petitions,6,national-ethnic identity,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,007 slogans caricatures and symbols,7,democracy,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,007 slogans caricatures and symbols,7,national-ethnic identity,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,008 banners posters and displayed communications,8,democracy,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,008 banners posters and displayed communications,8,national-ethnic identity,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,009 leaflets pamphlets and books,9,democracy,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,009 leaflets pamphlets and books,9,national-ethnic identity,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,047 assemblies of protest or support,47,democracy,defense,gibraltar
1070,gibraltarians campaign for sovereignty 20022004,no,no,no,no,8.0,2004,047 assemblies of protest or support,47,national-ethnic identity,defense,gibraltar
1071,manx prisoners hunger strike against smoking ban 2008,no,no,no,no,1.0,2008,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,human rights,defense,isle of man
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,048 protest meetings,48,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,048 protest meetings,48,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,048 protest meetings,48,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,048 protest meetings,48,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,001 public speeches,1,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,001 public speeches,1,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,001 public speeches,1,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,001 public speeches,1,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,005 declarations of indictment and intention,5,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,005 declarations of indictment and intention,5,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,005 declarations of indictment and intention,5,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,005 declarations of indictment and intention,5,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,011 records radio and television,11,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,011 records radio and television,11,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,011 records radio and television,11,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,011 records radio and television,11,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,122 literature and speeches advocating resistance,122,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,122 literature and speeches advocating resistance,122,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,122 literature and speeches advocating resistance,122,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,122 literature and speeches advocating resistance,122,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,009 leaflets pamphlets and books,9,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,009 leaflets pamphlets and books,9,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,009 leaflets pamphlets and books,9,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,009 leaflets pamphlets and books,9,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,047 assemblies of protest or support,47,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,047 assemblies of protest or support,47,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,047 assemblies of protest or support,47,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,047 assemblies of protest or support,47,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,065 stay-at-home,65,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,065 stay-at-home,65,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,065 stay-at-home,65,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,065 stay-at-home,65,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,121 refusal of public support,121,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,121 refusal of public support,121,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,121 refusal of public support,121,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,121 refusal of public support,121,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,143 blocking of lines of command and information,143,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,143 blocking of lines of command and information,143,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,143 blocking of lines of command and information,143,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,143 blocking of lines of command and information,143,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,144 stalling and obstruction,144,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,144 stalling and obstruction,144,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,144 stalling and obstruction,144,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,144 stalling and obstruction,144,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,145 general administrative noncooperation,145,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,145 general administrative noncooperation,145,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,145 general administrative noncooperation,145,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,145 general administrative noncooperation,145,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,147 deliberate inefficiency and selective noncooperation by enforcement agents,147,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,147 deliberate inefficiency and selective noncooperation by enforcement agents,147,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,147 deliberate inefficiency and selective noncooperation by enforcement agents,147,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,147 deliberate inefficiency and selective noncooperation by enforcement agents,147,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,006 group or mass petitions,6,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,006 group or mass petitions,6,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,006 group or mass petitions,6,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,006 group or mass petitions,6,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,096 international trade embargo,96,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,096 international trade embargo,96,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,096 international trade embargo,96,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,096 international trade embargo,96,peace,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,118 hartal,118,democracy,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,118 hartal,118,democracy,defense,algeria
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,118 hartal,118,peace,defense,france
1072,french citizens and soldiers nonviolently defend against algerian putsch 1961,yes,no,no,yes,10.0,1961,118 hartal,118,peace,defense,algeria
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,013 deputations,13,economic justice,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,013 deputations,13,human rights,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,117 general strike,117,economic justice,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,117 general strike,117,human rights,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,038 marches,38,economic justice,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,038 marches,38,human rights,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,048 protest meetings,48,economic justice,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,048 protest meetings,48,human rights,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,097 protest strike,97,economic justice,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,097 protest strike,97,human rights,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,104 professional strike,104,economic justice,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,104 professional strike,104,human rights,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,116 generalised strike,116,economic justice,change,wallis and futuna
1073,the force ouvrière labor union strikes for economic justice and education wallis and futuna 1994,no,yes,yes,no,6.0,1994,116 generalised strike,116,human rights,change,wallis and futuna
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,038 marches,38,economic justice,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,038 marches,38,human rights,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,097 protest strike,97,economic justice,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,097 protest strike,97,human rights,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,013 deputations,13,economic justice,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,013 deputations,13,human rights,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,001 public speeches,1,economic justice,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,001 public speeches,1,human rights,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,economic justice,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,human rights,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,162 sit-in,162,economic justice,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,162 sit-in,162,human rights,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,163 stand-in,163,economic justice,change,anguilla
1074,indian workers double wages at construction firm in anguilla 2007,yes,no,no,no,8.0,2007,163 stand-in,163,human rights,change,anguilla
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,047 assemblies of protest or support,47,human rights,defense,bhutan
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,047 assemblies of protest or support,47,human rights,defense,nepal
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,047 assemblies of protest or support,47,national-ethnic identity,defense,bhutan
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,047 assemblies of protest or support,47,national-ethnic identity,defense,nepal
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,human rights,defense,bhutan
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,human rights,defense,nepal
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,national-ethnic identity,defense,bhutan
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,national-ethnic identity,defense,nepal
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,015 group lobbying,15,human rights,defense,bhutan
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,015 group lobbying,15,human rights,defense,nepal
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,015 group lobbying,15,national-ethnic identity,defense,bhutan
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,015 group lobbying,15,national-ethnic identity,defense,nepal
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,089 severance of funds and credit,89,human rights,defense,bhutan
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,089 severance of funds and credit,89,human rights,defense,nepal
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,089 severance of funds and credit,89,national-ethnic identity,defense,bhutan
1075,bhutanese refugees hunger strike for repatriation 2003,yes,no,no,no,7.0,2003,089 severance of funds and credit,89,national-ethnic identity,defense,nepal
1076,citizens of curacao win campaign for greater autonomy and debt restructuring 20072010,no,no,yes,yes,9.0,2010,047 assemblies of protest or support,47,democracy,change,netherlands antilles
1076,citizens of curacao win campaign for greater autonomy and debt restructuring 20072010,no,no,yes,yes,9.0,2010,047 assemblies of protest or support,47,national-ethnic identity,change,netherlands antilles
1076,citizens of curacao win campaign for greater autonomy and debt restructuring 20072010,no,no,yes,yes,9.0,2010,007 slogans caricatures and symbols,7,democracy,change,netherlands antilles
1076,citizens of curacao win campaign for greater autonomy and debt restructuring 20072010,no,no,yes,yes,9.0,2010,007 slogans caricatures and symbols,7,national-ethnic identity,change,netherlands antilles
1076,citizens of curacao win campaign for greater autonomy and debt restructuring 20072010,no,no,yes,yes,9.0,2010,008 banners posters and displayed communications,8,democracy,change,netherlands antilles
1076,citizens of curacao win campaign for greater autonomy and debt restructuring 20072010,no,no,yes,yes,9.0,2010,008 banners posters and displayed communications,8,national-ethnic identity,change,netherlands antilles
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,001 public speeches,1,democracy,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,001 public speeches,1,human rights,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,001 public speeches,1,national-ethnic identity,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,047 assemblies of protest or support,47,democracy,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,047 assemblies of protest or support,47,human rights,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,047 assemblies of protest or support,47,national-ethnic identity,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,048 protest meetings,48,democracy,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,048 protest meetings,48,human rights,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,048 protest meetings,48,national-ethnic identity,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,063 social disobedience,63,democracy,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,063 social disobedience,63,human rights,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,063 social disobedience,63,national-ethnic identity,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,092 domestic embargo,92,democracy,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,092 domestic embargo,92,human rights,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,092 domestic embargo,92,national-ethnic identity,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,172 nonviolent obstruction,172,democracy,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,172 nonviolent obstruction,172,human rights,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,172 nonviolent obstruction,172,national-ethnic identity,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,141 civil disobedience of illegitimate laws,141,democracy,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,141 civil disobedience of illegitimate laws,141,human rights,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,141 civil disobedience of illegitimate laws,141,national-ethnic identity,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,034 vigils,34,democracy,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,034 vigils,34,human rights,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,034 vigils,34,national-ethnic identity,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,124 boycott of elections,124,democracy,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,124 boycott of elections,124,human rights,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,124 boycott of elections,124,national-ethnic identity,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,003 declarations by organizations and institutions,3,democracy,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,003 declarations by organizations and institutions,3,human rights,change,india
1077,naga campaign for leader to return to the manipur region 2010,no,yes,yes,yes,3.0,2010,003 declarations by organizations and institutions,3,national-ethnic identity,change,india
1078,qatari construction workers strike against nonpayment of wages 2005,no,no,no,no,8.0,2005,106 industry strike,106,economic justice,change,qatar
1078,qatari construction workers strike against nonpayment of wages 2005,no,no,no,no,8.0,2005,105 establishment strike,105,economic justice,change,qatar
1079,three ohio deathsentenced prisoners hunger strike for rights 2011,yes,no,no,no,9.0,2011,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,human rights,change,united states
1079,three ohio deathsentenced prisoners hunger strike for rights 2011,yes,no,no,no,9.0,2011,002 letters of opposition or support,2,human rights,change,united states
1079,three ohio deathsentenced prisoners hunger strike for rights 2011,yes,no,no,no,9.0,2011,013 deputations,13,human rights,change,united states
1079,three ohio deathsentenced prisoners hunger strike for rights 2011,yes,no,no,no,9.0,2011,034 vigils,34,human rights,change,united states
1080,cayman islanders protest dolphinariums 200608,yes,no,no,no,4.0,2008,003 declarations by organizations and institutions,3,environment,defense,cayman islands
1080,cayman islanders protest dolphinariums 200608,yes,no,no,no,4.0,2008,005 declarations of indictment and intention,5,environment,defense,cayman islands
1080,cayman islanders protest dolphinariums 200608,yes,no,no,no,4.0,2008,048 protest meetings,48,environment,defense,cayman islands
1080,cayman islanders protest dolphinariums 200608,yes,no,no,no,4.0,2008,071 consumers boycott,71,environment,defense,cayman islands
